title,publishTime,category,intro,maxFreeChapter,newRating,free,price,cover
金瓯缺（全4册）,2016-10-01 00:00:00,精品小说-社会小说,豆瓣8.8分！第三届茅盾文学奖获奖作品！中国现当代历史小说代表之作。四十七年心血创作，徐兴业先生1938年开始酝酿，饱经历史沧桑，至1985年出齐四卷。北宋徽宗年间，汴京歌舞依旧，似乎天下太平，高枕无忧。朝廷与金国达成共同夹击辽国的“海上之盟”，逼辽纳土称臣，收复燕京指日可待。朝中老将种师道迫于皇命仓促出征，朝气蓬发的青年武将马扩与新婚不久的妻子亸娘告别，开赴北疆收复国土。然而东京梦华转眼逝去，靖康日暮血泪涟涟。大厦将颓，狂风暴雨下的众生在挣扎中痛苦生存……,8,867,0,69.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/866/37044866/s_37044866.jpg
临危受命,2018-05-01 00:00:00,精品小说-社会小说,“新监狱文学”领军人物洪与全新反腐纪实小说。反腐大戏风云再起，临危受命再掀高潮，上演牵一发而动全身的权谋艺术。小小的双河监狱领导班子各成员利欲熏心、野心勃勃，内斗不停；党委副书记汪庆书突然被抓，各成员使出浑身解数争抢空缺位置；省司法厅厅长亲自出面任命彭家仲顶替汪庆书的位置，重搭班子；一石激起千层浪，一个空降的领导将双河原搭班子搅得天翻地覆；各种矛盾不断升级，利益冲突不断升温，成员各怀心事冷眼旁观。,8,731,0,17.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/347/23065347/s_23065347.jpg
温故一九四二,2012-11-01 00:00:00,精品小说-社会小说,"经典小说与经典电影的天作之合《温故一九四二》被公认为中国当代文学的经典之作，是作家刘震云的调查体小说，讲述了一个不能不为人知的、关于饥饿的故事。
刘震云形象地说：1942年河南因旱灾饿死的民众，相当于在那里建了三座奥斯维辛！冯小刚说：“二战时，希特勒和纳粹屠杀犹太人的事情全世界都知道，但在1942年，中国河南旱灾饿死300万人，却很少人知道，不要说外国人，中国人也不知道。刘震云为此写了一本书，我在1993年看到，非常震撼。”
当年旱灾、蝗灾使粮食颗粒无收，哀鸿遍野，三千万民众离乡背井去陕西逃荒。刘震云为重温那段几乎已被这个民族淡忘的历史，走访灾难的幸存者，完成调查体小说，他也由此成为这场灾难的唯一记述者。
小说出版后，王朔几次力荐冯小刚拍成电影，然而从小说到电影，立项、驳回、修改、再立项……经历了19年的艰辛，《一九四二》才得以公映。电影故事中，刘震云以地主老范、长工栓柱、佃户瞎鹿与媳妇花枝一家等灾民的逃荒之路为主线，以美国《时代》周刊记者白修德等人的四处斡旋、蒋介石国民政府的不堪境况为副线，比小说更立体生动地再现了面对天灾时我们这个民族的生存态度。
电影故事比小说更直观，甚至更具文学性，电影中未拍或删掉的镜头在书中都予以保留。也由此看到刘震云获茅奖力作《一句顶一万句》前身的影子。",4,961,0,47.6,https://weread-1258476243.file.myqcloud.com/weread/cover/99/3300022799/s_3300022799.jpg
斑马,2022-01-01 00:00:00,精品小说-社会小说,32岁的苏昂在经历三次痛苦的怀孕失败后，与丈夫平川在生育问题上发生了分歧。在强烈渴望生育的意念推动下，苏昂独自来到泰国，接受当地最好的私立医院的PGS手术。与来自世界各地、渴望生育的不孕女性的接触，让苏昂非常震撼；在治疗过程中的种种困难、风险，也不断加深着苏昂对于女性身体、生育问题的思考。经过全面检查、促排卵、着床期的煎熬，苏昂的卵子终于成功受孕，得到了一个健康的胚胎，同时也在异国旅途的邂逅中渐渐打开自我，重新思考了和丈夫的关系。,12,888,0,33,https://wfqqreader-1252317822.image.myqcloud.com/cover/873/43211873/s_43211873.jpg
奋斗者：侯沧海商路笔记（全集）,2017-10-01 00:00:00,精品小说-社会小说,"    这是一部民企教父的商路传奇奋斗史，也是每一个人的命运打拼史。全景展现中国20年来跌宕起伏的商业风云！时代潮流影响个人命运，奋斗者改变时代潮流！从行业选择到人员管理，从人脉布局到职场阳谋，从人际公关到商业运作，充满商业智慧，堪称商场经典！创业必读！从公务员到商人两个身份的变化，从乡镇到全国5个层层递进阶段的摸爬滚打，从餐饮业到房地产9个不同行业的磨砺，以及1次史玉柱式的破产重来，侯沧海完成了从草根人物到首富的奋斗之路！翻开本书，跟随侯沧海的成长，在中国跌宕起伏的时代变迁20年中，见识一个民企教父的热血发家史。唯有奋斗者，才能主宰自己的命运！
",32,764,0,32.57,https://wfqqreader-1252317822.image.myqcloud.com/cover/830/26629830/s_26629830.jpg
跑动,2011-06-01 00:00:00,精品小说-社会小说,"超级畅销书《省委班子》的作者，官场小说名家许开祯十年沉淀之作，讲透官场升迁的明、暗规则。最内行的官场知识，最扣人心弦的情节冲突，最赤裸裸的跑官内幕。在扣人心弦的故事情节中教你掌握“跑官的艺术”“不跑不送，听天由命。光跑不送，原地不动。又跑又送，提拔重用”作者简介许开祯，著名作家。经历丰富，曾任政府秘书、国企厂长、大型企业集团副总经理，身在官场十数载，却于事业顶峰时辞去公职，进寺院修行一年。2002年开始专业创作。已出版《省委班子》《省委班子2》《跑动》《打黑》《人大代表》《政法书记》等十余部畅销官场小说。其代表作《省委班子》半年畅销30万册，2011年许开祯携十年积淀之作《跑动》再创官场小说新高峰,讲透官场升迁明、暗规则。",6,839,0,26.99,https://weread-1258476243.file.myqcloud.com/weread/cover/96/3300019396/s_3300019396.jpg
国家公诉,2012-02-01 00:00:00,精品小说-社会小说,长山市大富豪娱乐城一场大火烧死一百五十六人，是纵火案还是失火案？如果是失火将危及四十余位官员的乌纱帽。检察长叶子菁依法办案，激起一场轩然大波。从长山上去的主管副省长王长恭一心要把案子办为纵火，想牺牲掉两个下岗工人的生命，以保护手下的一批腐败干部。叶子菁拍案而起，在市人大主任陈汉杰的支持下，与腐败势力和犯罪分子进行殊死较量，最终维护了法律的尊严。,3,797,0,12.37,https://wfqqreader-1252317822.image.myqcloud.com/cover/483/560483/s_560483.jpg
鳄鱼手记,2021-07-01 00:00:00,精品小说-社会小说,《鳄鱼手记》是台湾作家邱妙津长篇小说处女作，华语世界一部女性主义文学经典。小说以主人公“我”的大学生活为背景，通过一段段感情的萌发、深陷乃至最终仳离，直面内心深处极致的爱与无人理解的悲哀，逼视年轻人敏感自伤的内心世界。小说是台湾二十世纪末一代青年迷惘困顿心路历程的真实写照，更是一段艰难跋涉的性别认同与自我认同的贴身记录。作者以刀锋般锋利闪光的笔触，探入心灵的隐秘岩层，那些极度坦诚的自我剖析与情爱想象的翻转辩证，那些人性与人性深深交会的时刻、强劲与庄严的生之体验，深刻展示了人类永恒的主题，即如何通过极致纯粹的情感更深入地认识自我与世界，从一己抵达普遍人类心灵的深度，一种辉煌心智激情。,16,823,0,39.2,https://wfqqreader-1252317822.image.myqcloud.com/cover/530/40109530/s_40109530.jpg
我就是这样的女律师,2020-10-21 00:00:00,精品小说-社会小说,女律师唐盈盈在处理案件时如鱼得水，伴娘羞辱案、小三生子夺家产案……她都能一一化解。但她自己却深陷对去世恋人的思念中，无法展开新的恋情……女强人Debra在办公室说一不二，回到家却不得不面豪门家族催生儿子的巨大压力……家境贫寒的林小云面对大都市的生存重压，剑走偏锋希望快速致富，反而让自己陷入巨大风险。  三位女律师，将如何在解决一桩桩棘手女性案件的同时，破解自己的人生困境？,15,974,0,23.39,https://wfqqreader-1252317822.image.myqcloud.com/cover/472/34341472/s_34341472.jpg
金牌投资人（全三册）,2018-01-01 00:00:00,精品小说-社会小说,本套书有3册，是一部关于投资行业的百科全书式的精彩小说。主人公方玉斌在职场和商战双重的惨烈厮杀中浴火重生。在昔日对头费云鹏的手下，他意外获得重用。在举世瞩目的千城集团股权大战中，方玉斌发挥了关键作用，得以与千城集团创始人王诚深交，随后成立了自己的投资公司，在新兴行业频频出手，成为真正的“金牌投资人”。在扑朔迷离的股权大战中，方玉斌如何拨开迷雾看清真相，展示出过人的博弈智慧？,20,852,0,51.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/10/926010/s_926010.jpg
