title,publishTime,category,intro,maxFreeChapter,newRating,free,price,cover
特务连,2012-07-01 00:00:00,精品小说-战争军旅,本小说通过对特务连几代人在边境作战、缉毒剿匪、反恐防暴、应对高科技战争准备，以及执行各种重大任务中的命运起落，展示了这支部队从无到有、从小到大、从大到强的成长过程。字里行间关于“命运”的执著拷问，使作品另有一份哲理与深思。,4,718,0,11.2,https://wfqqreader-1252317822.image.myqcloud.com/cover/895/24919895/s_24919895.jpg
女娲部队之铁血凤凰,2011-11-01 00:00:00,精品小说-战争军旅,一个神秘的军方部队，一个特别的行动小组，一群巾帼不让须眉的铁血凤凰，在保卫国家中做出了一次又一次的牺牲。面对邪恶的敌人，面对无耻的恶魔，她们挺身而出，在正义与邪恶的背后默默的付出，她们的喜怒哀乐，她们的生活点滴不再属于个人，女人已不能诠释她们，战士也显得苍白无力。她们是一群军魂，国之骄傲。,10,741,0,7.16,https://wfqqreader-1252317822.image.myqcloud.com/cover/710/222710/s_222710.jpg
战争风云（全2册）,2016-01-01 00:00:00,精品小说-战争军旅,普利策文学奖获得者史诗级传世巨著！《战争与回忆》姊妹篇，全景式展现二战时期真实进程的伟大作品！《战争风云(套装共2册)》（1939-1941）和其姊妹篇《战争与回忆》（1942-1945）用小说笔法展现了第二次世界大战的全景。它以美国海军军官维克多·亨利一家为中心辐射开去，描绘了一幅大规模世界战争的真实、宏伟的图景。书中人物众多，上至各交战国领导人罗斯福、丘吉尔、希特勒等，下至一般士兵和普通百姓。所述故事从1939年德军入侵波兰、第二次世界大战爆发开始，到1945年日本投降、战争结束为止，涉及大多数主要战场和重要事件。,22,817,0,39.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/659/23475659/s_23475659.jpg
步兵凶猛,2008-06-01 00:00:00,精品小说-战争军旅,老兵不死，仅仅退隐我把记忆永远留在了军营。我现在能做的，就是喝上一碗烈酒，让沸腾的热血在这些粗燥的文字里面目狰狞地奔突——这是一个兵的故事，更是我千千万万个战友的故事。所以，请举杯豪饮，在微醺之中，容许我把这个故事讲给你听……,18,846,0,19.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/888/24139888/s_24139888.jpg
冷刺3：风云再起,2011-11-30 00:00:00,精品小说-战争军旅,《冷刺》系列军事小说共三部，讲述了特种兵韩枫从大山里走出，成为特种兵之王的故事。《冷刺》是网络超人气作品，作品充满爱国情怀，在热血青春中展现了军人的顽强与不屈。,76,755,0,9.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/631/30661631/s_30661631.jpg
刺客,2015-06-01 00:00:00,精品小说-战争军旅,    《刺客》是刘猛的一部公安题材的军事小说。国际能源论坛将在滨海市举行年度会议，美国ZTZ集团总裁何世昌亲率集团高层人士前来参加会议。却有人在紧紧盯着他，想置他于死地。滨海市城西阳光公寓内一孕妇死于枪击，追查线索直指公安特警——狙击手韩光。韩光一夜之间从英雄“刺客”沦为“逃犯”，全城通缉，但实则是临危受命，全力以赴捣毁雇佣兵组织。他一边战斗，一边逃亡，从接受任务的那一刻起，早将生死置之度外，因为“刺客”这一称号是一种荣誉，为了一句承诺，赴汤蹈火在所不惜。,8,728,0,1.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/785/628785/s_628785.jpg
如临大敌,2015-04-01 00:00:00,精品小说-战争军旅,"    为应对反恐怖行动和局部战争的严峻考验，加强狙击手专业训练，狼牙特种部队组建了“刺客”狙击手集训大队。在西部边疆的反恐行动中，在歼灭地方黑恶势力的战斗中，在公海领域营救人质的行动中，他们经受着血与火的淬炼，承受着生与死的考验。一次次与死亡擦肩而过，一次次深入敌后孤军奋战，年轻的士兵们用自己的实际行动诠释着忠诚、勇敢、顽强。
",15,767,0,3.6,https://wfqqreader-1252317822.image.myqcloud.com/cover/900/681900/s_681900.jpg
浴血刀锋,2011-01-01 00:00:00,精品小说-战争军旅,林云龙，这个传奇的男人，带着最神秘的特种军，一次次完成着不可能的任务。然而荣耀的背后却隐藏着不为人知的另一面，一只无形的大手将所有的原因保留，这一切的始源究竟是如何开始的？连林云龙自己都不知道，面对最终一战，他开始犹豫，转身，回到起始去寻找那失去的记忆。,10,750,0,8.62,https://wfqqreader-1252317822.image.myqcloud.com/cover/707/222707/s_222707.jpg
女娲部队之淬火玫瑰,2011-08-01 00:00:00,精品小说-战争军旅,在这个世界上，一直有一群人，在我们的背后做出很大的贡献，然而我们全然不知，很多时候，那些不为人知的秘密，都充斥着尔虞我诈和血性情义，有国家间的，有民族间的。这些利益纠纷，血腥掠夺，让我们不寒而栗，而更多时候当正面无法面对时，我们将会派出最神秘的女子部队，去解决那些不为人知的困难。,10,825,0,8.97,https://wfqqreader-1252317822.image.myqcloud.com/cover/709/222709/s_222709.jpg
孙子兵法与三十六计,2019-04-01 00:00:00,精品小说-战争军旅,　　作者“以《孙子兵法》为神，以《三十六计》为形”，用小说的形式实现了两部兵书的有机融合。凡三十六回，一计一回，计计相扣，在展现中国古代兵法和东方式智谋文化的同时，浓墨重彩地描绘出二千年前中国战国时期政治、军事与各阶层不同人物情感相交融的历史画卷。,10,918,0,40.6,https://wfqqreader-1252317822.image.myqcloud.com/cover/570/31504570/s_31504570.jpg
