title,publishTime,category,intro,maxFreeChapter,newRating,free,price,cover
吃货的生物学修养：脂肪、糖和代谢病的科学传奇（文津图书奖获奖作品）,2016-09-01 00:00:00,科学技术-自然科学,食物空前丰富的工业社会，反而成了引发疾病的导火索。当人们真正了解了王立铭所著的《吃货的生物学修养》一书中讲述的这段历史和历史背后的故事，也一定可以从中获得科学方面的收获。本书是以脂肪、糖和胆固醇代谢研究中重大发现为脉络，展示了这个领域的科学探索和发现、我们日常饮食健康与疾病的关系，以及我们常见的一些药物如减肥药、他汀、胰岛素等药物的前世今生。作者以讲述历史故事的形式，把常人陌生的科学史娓娓道出，引人入胜，同时，对于公众了解与能量代谢有关的疾病也很有帮助。,11,869,0,31.5,https://wfqqreader-1252317822.image.myqcloud.com/cover/297/27111297/s_27111297.jpg
从一到无穷大,2019-03-01 00:00:00,科学技术-自然科学,清华大学新生礼物，校长邱勇推荐！“大爆炸”理论推动者乔治·伽莫夫的顶级科普经典，风靡全球70余年，鼓舞一代代年轻人走上科学道路。在本书中，伽莫夫以通俗易懂的方式介绍了20世纪以来世界范围内自然科学领域中的重大进展。全书共分四个部分，先由漫谈基础数学知识入手，用丰富有趣的比喻阐明了时间、空间的相对性，讲述了爱因斯坦的相对论及四维世界结构，*后全面讨论了人类在微观世界和宏观世界等方面的成就。伽莫夫行文寓教于乐，本书不仅语言幽默生动，论述深入浅出，书中插图也均为作者亲笔绘制，是非常适合广大读者，尤其是学生和科学爱好者阅读的自然科学科普入门书。,7,808,0,19.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/238/25123238/s_25123238.jpg
生命是什么（附《我的世界观》）,2019-11-01 00:00:00,科学技术-自然科学,薛定谔，近代伟大的物理学家，诺贝尔奖获得者。他不仅是一位科学家，也是一位诗人，他的诗歌在当时的德语世界脍炙人口。同时他也是一位哲学家、思想家。著名的“薛定谔的猫”已经成为量子物理学中最著名的问题，可以说家喻户晓，相关图书十分畅销。他所著的《生命是什么》是20世纪的伟大科学经典之一，它引导许多科学家从微观物理学的视角研究生命问题，直接导致分子生物学的诞生。薛定谔以一种令人放松和愉悦的文笔引领读者探索生命这一令人望而生畏的主题，内容深刻而有趣，极具可读性。本书另附薛定谔于晚年完成的《我的世界观》，是他一生的哲思精粹，中文版是首次与中国读者见面。本书图文并茂，有良好的市场前景。,27,840,0,46.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/950/31231950/s_31231950.jpg
概率论与数理统计,2017-03-01 00:00:00,科学技术-自然科学,本书根据作者多年的教学改革实践修订而成，内容包括随机事件与概率、离散型随机变量及其分布、连续型随机变量及其分布、随机变量的数学特征、随机变量序列的极限、现代概率论基础简介、数理统计的基本概念、参数估计、假设检验、回归分析与方差分析。书中各章附有相当数量的习题，书末附有习题的参考答案，供读者查阅。本书在教育部制定的教学大纲的基础上，紧扣硕士研究生入学考试大纲，并以此规范概率统计中的术语与记号。,15,829,0,21.7,https://wfqqreader-1252317822.image.myqcloud.com/cover/6/25916006/s_25916006.jpg
烧掉数学书：重新发明数学,2020-10-20 00:00:00,科学技术-自然科学,《烧掉数学书》是一本全新概念的数学科普。这本书的一大特点是抛开传统晦涩的数学符号和讲述方式，另起炉灶，从零开始，用年轻人易于接受的语言阐释高深的数学知识和概念。这本书打破了数学教育界认为在讲授微积分之前必须花大量时间和精力学习微积分的严格化基础的惯例，从理解微积分本身的用途和方法着手，反过来再提出微积分基础严格化的问题，从而顺理成章地引出极限和逼近等概念。这种方法更符合人们的学习和认知规律，让人能自然而然地接受和理解这些抽象的概念和技巧的源流和必要性，从而为深入的学习打下好的基础。,26,778,0,49.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/734/39888734/s_39888734.jpg
极简天文学,2019-04-01 00:00:00,科学技术-自然科学,作为一本天文学科普读物，这是献给每一颗好奇心的一场星际之旅、时空之旅。从我们仰头就可以看到的太阳、星星与月亮，到更远的星系乃至宇宙边缘，这段旅程将覆盖930亿光年的空间，横跨近140亿年的时间。从熟悉的太阳、月亮讲起，直到恒星、星系，再到黑洞、暗物质、大爆炸理论……作者精心编排了一条富有趣味的路线，带我们领略那些我们好奇的关于宇宙的一切，同时体验一段人类探索星空和宇宙奥秘的“浓缩版”认知历程。,14,847,0,29.4,https://wfqqreader-1252317822.image.myqcloud.com/cover/20/25242020/s_25242020.jpg
线性代数,2017-01-01 00:00:00,科学技术-自然科学,本书根据工科类本科“线性代数”课程教学基本要求，参考同济大学“线性代数”课程及教材建设的经验和成果，按照硕士研究生考研大纲的要求编写而成．编者在内容编排、概念叙述、定理证明等诸多方面都做了精心安排，以使全书结构流畅，主次分明，通俗易懂．本书共分五章，包括线性方程组与矩阵、方阵的行列式、向量空间与线性方程组解的结构、相似矩阵及二次型、线性空间与线性变换．每小节配有习题，每章末配有拓展阅读和测试题，拓展阅读用于讲解线性代数发展的相关知识；测试题难度高于习题难度，用于学生加强练习，部分习题和测试题答案放于本书后章节．另外，为了更加清楚地讲解每章的重点、难点以及典型例题，本书还配有微课视频．本书可作为高等院校非数学类专业“线性代数”课程的教材，也可作为自学者的参考书．,8,786,0,14.9,https://wfqqreader-1252317822.image.myqcloud.com/cover/438/25916438/s_25916438.jpg
数学简史,2017-10-01 00:00:00,科学技术-自然科学,在一般人眼中，数学意味着繁难的计算、无尽的逻辑推演，以及如天书般的公式和符号。这些让数学看起来离我们的生活很远，且与文化艺术这类精神生活毫不相干。而在《数学简史》的作者蔡天新看来，数学与科学、人文的各个分支一样，都是人类大脑进化和智力发展进程的反映。它们在特定的历史时期必然相互影响，并呈现出某种相通的特性。《数学简史》是一部另类的“数学简史”，跨越了不同的地域和种族，依次探讨了数学与不同文明之间的关系，并各有侧重。关于古代，包括四大文明古国和希腊、阿拉伯，《数学简史》着力于发现有现代意义的亮点；至于近代文明，则考察了文艺复兴的艺术与几何学、工业革命与微积分、法国大革命与应用数学的关系。对现代数学与现代艺术进行阐述和比较，也是《数学简史》的一大亮点。数学来自人类对生活和世界的观察，以及对现实事物和问题的思考。数学的触角几乎遍及人类社会的每一个角落，以及历史和生命的每一个瞬时。希望读者能通过《数学简史》的阅读，拉近与数学这门抽象学科的心理距离，从中理解各自所学或从事专业与数学的关系，进而反思人类文明的历史进程甚或生活的意义。,11,736,0,34.8,https://wfqqreader-1252317822.image.myqcloud.com/cover/66/921066/s_921066.jpg
费马大定理：一个困惑了世间智者358年的谜,2013-01-01 00:00:00,科学技术-自然科学,《费马大定理:一个困惑了世间智者358年的谜》是关于一个困惑了世间智者358年的谜题的传奇。书中既有振奋人心的故事讲述方式，也有引人入胜的科学发现的历史。西蒙·辛格讲述了一个英国人，经过数年秘密辛苦的工作，终于解决了最具挑战性的数学问题的艰辛旅程。,5,878,0,16,https://wfqqreader-1252317822.image.myqcloud.com/cover/133/422133/s_422133.jpg
狭义与广义相对论浅说,2019-06-01 00:00:00,科学技术-自然科学,本书是物理学科中的重要经典著作之一。爱因斯坦以生动的笔调和浅显的事例说明相对论的基本原理。全书分三个部分，第一篇为狭义相对论；第二篇为广义相对论；第三篇为关于整个宇宙的一些考虑。是科学大师写给普通读者的。阅读该书有助于提高读者的科学素养。,16,884,0,47.2,https://wfqqreader-1252317822.image.myqcloud.com/cover/63/24273063/s_24273063.jpg
