title,publishTime,category,intro,maxFreeChapter,newRating,free,price,cover
达摩流浪者,2021-04-01 00:00:00,文学-散文杂著,1957年，《在路上》出版，让“垮掉的一代”登上文学版图，并让凯鲁亚克跻身畅销作家之列。仅一年后，《达摩流浪者》出版。相比前作，这部小说具有同样的开阔、幽默和对生活的感人热情，故事则更有凝聚力，讲述了两个年轻人对佛法或真理的激情探寻。他们的冒险集中在对禅的追求，这最终引导他们攀上内华达山脉，去体悟孤独之道。作为凯鲁亚克最优秀、最受欢迎的自传体小说之一，《达摩流浪者》基于他在20世纪50年代中期的真实经历，当时他对佛教的精神理解模式产生了兴趣。书中的主要人物之一贾菲·赖德的原型是著名诗人加里·斯奈德。,11,770,0,25.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/898/38489898/s_38489898.jpg
今宵欢乐多,2022-01-01 00:00:00,文学-散文杂著,冯唐和老妈的365个生活哲学，活得明白，才能过得快活。本书收录冯唐生活智慧语录，行走世间，修炼一颗混横明强的内心：不着急，不害怕，“不要脸”，做到底。讲述冯唐和老爸老妈、老哥老姐之间有情、有趣的故事，揭秘更多网红老妈精彩语录。,4,736,0,52.8,https://wfqqreader-1252317822.image.myqcloud.com/cover/71/43316071/s_43316071.jpg
善哉善哉，就你话多,2019-05-01 00:00:00,文学-散文杂著,“时间安静得像山门外一直伫立的石狮，好像突然一阵风吹来雪就全消了，再一眨眼寺院里的树就又重新开始发芽，雨生百谷，现在漫山遍野已都是浓浓的翠绿。日复一日，似乎一不小心这一生都要这样流走了。” 《善哉善哉，就你话多》是微博、知乎、豆瓣红人明安的首部修行故事集，有人情冷暖，有山野乡趣，有禅心童心，有方外高人，也有红尘传奇。正如明安辗转腾挪于寺庙与高校之间，从来修行在世间又在出世间。他书写的故事，是生活与修行中掉落下的月明星光，尤适合在午后、在夜深时静静翻阅。,9,702,0,17.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/315/26198315/s_26198315.jpg
人类的群星闪耀时,2016-10-01 00:00:00,文学-散文杂著,被誉为“人类历史上最好的传记作家”斯蒂芬·茨威格的传世名作，畅销近百年，以优美传神的笔触讲述十四个影响世界历史和时代命运的激情时刻！最早出版于1927年，由最初的5篇文章历次增订，扩展至14篇，至今仍受全世界读者的喜爱，畅销不衰。茨威格借历史之手，为平凡人的激情奉上赞歌，向伟大人物抗争命运时的坚强信念致敬，并给黯然陨落的失败者以应有的尊严，因为在人类历史的夜幕上，他们才是恒久闪耀的群星。,25,779,0,16,https://wfqqreader-1252317822.image.myqcloud.com/cover/576/852576/s_852576.jpg
小窗幽记,2015-04-01 00:00:00,文学-散文杂著,《小窗幽记》是明代文人陈继儒所著的一本格言小品集。全书共分为十二卷，共一千五百余则，内容涉及修身、养性、经商、从政、读书、为学、立业等诸多方面，是融处世哲学、审美情趣、生活艺术为一体的明代清言小品的代表作。,4,811,0,4.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/921/919921/s_919921.jpg
常识与通识,2019-04-01 00:00:00,文学-散文杂著,《常识与通识》里的十二篇文章，为阿城先生为《收获》所写的专栏，原题为“煞风景”，因为讲常识，常常煞风景。这些文章写自洛杉矶、墨西哥、上海、台北……游历世界的阿城向读者讲述“常识”——君自故乡来，应知故乡事。他把抽象的学问拿回来，在他趣味盎然的世俗世界里好好涮过，舒缓的散文笔调，向人生的启蒙书房龙《人类的故事》致意。《思乡与蛋白酶》《爱情与化学》《攻击与人性》……这些脍炙人口的名篇，清醒、幽默，美好而富想象力，至今读来仍刺激脑啡。理想国推出二十周年纪念版，唐诺伴读文章《清明世界，朗朗乾坤》收录书中。,6,773,0,31.2,https://wfqqreader-1252317822.image.myqcloud.com/cover/143/25456143/s_25456143.jpg
一生里的某一刻,2020-11-01 00:00:00,文学-散文杂著,这是一本让人笑中带泪读完的书。在《一生里的某一刻》中，善于创造故事的张春用异于常人的敏感与开朗记录了她生活中的吉光片羽：在厦门冰激凌店“晴天见”的动物、植物、客人和孩子们，真实存在于她生命中的可爱的朋友们。她也用发自肺腑的深情书写与家人和朋友的羁绊，描摹了一幅幅感人至深的人生场景。她更用最大的诚实与勇敢，记录了她与抑郁症同行的日子，带给许多人抚慰与勇气。,6,752,0,24.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/797/36144797/s_36144797.jpg
丰子恺：无宠不惊过一生,2016-03-01 00:00:00,文学-散文杂著,"    绝无仅有的精美版本，凝萃大师的精气风神精选30篇散文、收录全部课标名篇，最具诚意还原丰子恺大师漫画清新、自然的本色。
",9,828,0,4.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/130/831130/s_831130.jpg
如果在冬夜，一个旅人,2012-04-01 00:00:00,文学-散文杂著,如果在冬夜，一个旅人，在马尔堡市郊外，从陡壁悬崖上探出身躯，不怕寒风，不怕眩晕，望着黑沉沉的下面。在线条交织的网中，在线条交叉的网中，在月光照耀的落叶上，在空墓穴的周围，最后的结局是什么？　　卡尔维诺代表作。他用小说搭起迷宫，与读者你一起做文字和思想的游戏，正如情欲开放了男人和女人的时空，阅读，也让读者、作者和作品碎成万花筒里的玻璃，自由变幻着世界。繁华镜像之间，你是否看见了卡尔维诺的狡黠？,6,828,0,24.99,https://wfqqreader-1252317822.image.myqcloud.com/cover/413/24953413/s_24953413.jpg
天真的和感伤的小说家,2012-08-01 00:00:00,文学-散文杂著,"2009年，奥尔罕·帕慕克应邀在哈佛大学做了六场演说，即著名的诺顿演说，此为结集。帕慕克说，在完成《纯真博物馆》之后，他觉得自己在做了三十五年小说家之后，好像回到了原点，他也意识到，这原点并不是他的出发点（这也是许多人的共识）。他慢慢地在心中有了一个他所经历的文学旅程的意象，他觉得是时候谈谈了。“我希望谈论我的小说创作旅程，沿途经过的站点，学习过的小说艺术和小说形式，它们加于我的限制，我对它们的抗争和依恋。同时，我希望我的讲座成为小说艺术的论文或沉思，而不是沿着记忆的巷道走一趟或者讨论我个人的发展。”
",4,779,0,12,https://wfqqreader-1252317822.image.myqcloud.com/cover/277/842277/s_842277.jpg
